lat,lon,timezone,timezone_offset,data
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1542639600, 'sunrise': 1542611313, 'sunset': 1542642198, 'temp': 279.29, 'feels_like': 274.69, 'pressure': 1020, 'humidity': 77, 'dew_point': 275.57, 'clouds': 59, 'wind_speed': 8.37, 'wind_deg': 66, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1542726000, 'sunrise': 1542697816, 'sunset': 1542728524, 'temp': 276.96, 'feels_like': 271.53, 'pressure': 1009, 'humidity': 81, 'dew_point': 274, 'clouds': 100, 'visibility': 10000, 'wind_speed': 8.75, 'wind_deg': 70, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1542812400, 'sunrise': 1542784319, 'sunset': 1542814851, 'temp': 277.49, 'feels_like': 274.8, 'pressure': 1018, 'humidity': 81, 'dew_point': 274.52, 'clouds': 20, 'visibility': 10000, 'wind_speed': 3.09, 'wind_deg': 70, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1542898800, 'sunrise': 1542870820, 'sunset': 1542901182, 'temp': 277.22, 'feels_like': 273.8, 'pressure': 1019, 'humidity': 81, 'dew_point': 274.26, 'clouds': 100, 'wind_speed': 4.12, 'wind_deg': 90, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1542985200, 'sunrise': 1542957320, 'sunset': 1542987515, 'temp': 279.44, 'feels_like': 277.14, 'pressure': 1016, 'humidity': 85, 'dew_point': 277.11, 'clouds': 100, 'visibility': 8000, 'wind_speed': 3.09, 'wind_deg': 70, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1543071600, 'sunrise': 1543043819, 'sunset': 1543073851, 'temp': 275.96, 'feels_like': 272.58, 'pressure': 1011, 'humidity': 94, 'dew_point': 275.09, 'clouds': 100, 'visibility': 3800, 'wind_speed': 3.6, 'wind_deg': 60, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1543158000, 'sunrise': 1543130316, 'sunset': 1543160190, 'temp': 277.48, 'feels_like': 272.8, 'pressure': 1011, 'humidity': 91, 'dew_point': 276.14, 'clouds': 100, 'visibility': 4800, 'wind_speed': 7, 'wind_deg': 60, 'wind_gust': 10, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1543244400, 'sunrise': 1543216812, 'sunset': 1543246531, 'temp': 277.89, 'feels_like': 273.86, 'pressure': 1013, 'humidity': 83, 'dew_point': 275.25, 'clouds': 100, 'visibility': 9000, 'wind_speed': 5.66, 'wind_deg': 60, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1543330800, 'sunrise': 1543303307, 'sunset': 1543332875, 'temp': 277.71, 'feels_like': 273.87, 'pressure': 1019, 'humidity': 80, 'dew_point': 274.56, 'clouds': 100, 'visibility': 6000, 'wind_speed': 5.14, 'wind_deg': 160, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1543417200, 'sunrise': 1543389800, 'sunset': 1543419223, 'temp': 280.62, 'feels_like': 276.26, 'pressure': 1013, 'humidity': 98, 'dew_point': 280.32, 'clouds': 100, 'visibility': 8000, 'wind_speed': 9, 'wind_deg': 150, 'wind_gust': 13, 'weather': [{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1543503600, 'sunrise': 1543476291, 'sunset': 1543505573, 'temp': 283.54, 'feels_like': 282.75, 'pressure': 1005, 'humidity': 81, 'dew_point': 280.42, 'clouds': 75, 'visibility': 10000, 'wind_speed': 9, 'wind_deg': 170, 'wind_gust': 14, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1543590000, 'sunrise': 1543562781, 'sunset': 1543591926, 'temp': 283.37, 'feels_like': 282.67, 'pressure': 1008, 'humidity': 85, 'dew_point': 280.96, 'clouds': 75, 'visibility': 10000, 'wind_speed': 5.14, 'wind_deg': 210, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1543676400, 'sunrise': 1543649268, 'sunset': 1543678283, 'temp': 281.49, 'feels_like': 277.66, 'pressure': 1006, 'humidity': 90, 'dew_point': 279.95, 'clouds': 75, 'visibility': 10000, 'wind_speed': 8, 'wind_deg': 160, 'wind_gust': 12, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.34}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1543762800, 'sunrise': 1543735754, 'sunset': 1543764642, 'temp': 285.73, 'feels_like': 285.32, 'pressure': 997, 'humidity': 87, 'dew_point': 283.63, 'clouds': 100, 'visibility': 10000, 'wind_speed': 10, 'wind_deg': 240, 'wind_gust': 15, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.1}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1543849200, 'sunrise': 1543822237, 'sunset': 1543851005, 'temp': 284.95, 'feels_like': 284.48, 'pressure': 996, 'humidity': 88, 'dew_point': 283.03, 'clouds': 40, 'visibility': 8000, 'wind_speed': 8, 'wind_deg': 230, 'wind_gust': 12, 'weather': [{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}], 'rain': {'1h': 0.17}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1543935600, 'sunrise': 1543908718, 'sunset': 1543937371, 'temp': 279.33, 'feels_like': 277.83, 'pressure': 1023, 'humidity': 82, 'dew_point': 276.49, 'clouds': 100, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 190, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1544022000, 'sunrise': 1543995198, 'sunset': 1544023740, 'temp': 279.97, 'feels_like': 275.62, 'pressure': 1016, 'humidity': 98, 'dew_point': 279.68, 'clouds': 100, 'visibility': 4000, 'wind_speed': 8.23, 'wind_deg': 140, 'weather': [{'id': 311, 'main': 'Drizzle', 'description': 'drizzle rain', 'icon': '09d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1544108400, 'sunrise': 1544081674, 'sunset': 1544110113, 'temp': 284.26, 'feels_like': 283.96, 'pressure': 1013, 'humidity': 97, 'dew_point': 283.8, 'clouds': 100, 'visibility': 10000, 'wind_speed': 6.69, 'wind_deg': 230, 'weather': [{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1544194800, 'sunrise': 1544168149, 'sunset': 1544196489, 'temp': 283.69, 'feels_like': 283.28, 'pressure': 995, 'humidity': 95, 'dew_point': 282.92, 'clouds': 40, 'visibility': 8000, 'wind_speed': 9.77, 'wind_deg': 200, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'rain': {'1h': 2.43}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1544281200, 'sunrise': 1544254620, 'sunset': 1544282868, 'temp': 282.94, 'feels_like': 278.63, 'pressure': 999, 'humidity': 72, 'dew_point': 278.14, 'clouds': 20, 'visibility': 10000, 'wind_speed': 12.35, 'wind_deg': 250, 'wind_gust': 18.01, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1544367600, 'sunrise': 1544341090, 'sunset': 1544369251, 'temp': 281.4, 'feels_like': 277.04, 'pressure': 1005, 'humidity': 84, 'dew_point': 278.86, 'clouds': 40, 'visibility': 4000, 'wind_speed': 10, 'wind_deg': 310, 'wind_gust': 18, 'weather': [{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1544454000, 'sunrise': 1544427556, 'sunset': 1544455637, 'temp': 279.82, 'feels_like': 274.95, 'pressure': 1022, 'humidity': 76, 'dew_point': 275.9, 'clouds': 40, 'visibility': 10000, 'wind_speed': 10, 'wind_deg': 310, 'wind_gust': 16, 'weather': [{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1544540400, 'sunrise': 1544514020, 'sunset': 1544542026, 'temp': 279.44, 'feels_like': 277.21, 'pressure': 1024, 'humidity': 88, 'dew_point': 277.6, 'clouds': 100, 'visibility': 10000, 'wind_speed': 3, 'wind_deg': 270, 'wind_gust': 7, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1544626800, 'sunrise': 1544600481, 'sunset': 1544628419, 'temp': 277.18, 'feels_like': 273.75, 'pressure': 1025, 'humidity': 72, 'dew_point': 272.66, 'clouds': 100, 'visibility': 10000, 'wind_speed': 4.12, 'wind_deg': 100, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1544713200, 'sunrise': 1544686939, 'sunset': 1544714816, 'temp': 276.1, 'feels_like': 271.15, 'pressure': 1021, 'humidity': 80, 'dew_point': 273.01, 'clouds': 0, 'visibility': 10000, 'wind_speed': 6.69, 'wind_deg': 70, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1544799600, 'sunrise': 1544773395, 'sunset': 1544801216, 'temp': 274.64, 'feels_like': 271.82, 'pressure': 1024, 'humidity': 85, 'dew_point': 272.49, 'clouds': 0, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 80, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1544886000, 'sunrise': 1544859847, 'sunset': 1544887619, 'temp': 273.72, 'feels_like': 267.2, 'pressure': 1020, 'humidity': 64, 'dew_point': 268.32, 'clouds': 100, 'visibility': 10000, 'wind_speed': 9, 'wind_deg': 140, 'wind_gust': 13, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1544972400, 'sunrise': 1544946296, 'sunset': 1544974027, 'temp': 276.33, 'feels_like': 273.4, 'pressure': 1009, 'humidity': 98, 'dew_point': 276.05, 'clouds': 100, 'visibility': 200, 'wind_speed': 3.09, 'wind_deg': 150, 'weather': [{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1545058800, 'sunrise': 1545032742, 'sunset': 1545060437, 'temp': 281.28, 'feels_like': 277.96, 'pressure': 1016, 'humidity': 91, 'dew_point': 279.9, 'clouds': 75, 'visibility': 10000, 'wind_speed': 6.17, 'wind_deg': 250, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1545145200, 'sunrise': 1545119185, 'sunset': 1545146851, 'temp': 280.21, 'feels_like': 276.79, 'pressure': 1015, 'humidity': 90, 'dew_point': 278.68, 'clouds': 100, 'visibility': 10000, 'wind_speed': 5.66, 'wind_deg': 140, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1545231600, 'sunrise': 1545205624, 'sunset': 1545233269, 'temp': 282.27, 'feels_like': 279.22, 'pressure': 1006, 'humidity': 87, 'dew_point': 280.22, 'clouds': 0, 'visibility': 10000, 'wind_speed': 6.17, 'wind_deg': 190, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1545318000, 'sunrise': 1545292060, 'sunset': 1545319690, 'temp': 281.1, 'feels_like': 277.16, 'pressure': 1006, 'humidity': 93, 'dew_point': 280.04, 'clouds': 75, 'visibility': 10000, 'wind_speed': 8, 'wind_deg': 200, 'wind_gust': 10, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.25}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1545404400, 'sunrise': 1545378493, 'sunset': 1545406115, 'temp': 284.22, 'feels_like': 283.58, 'pressure': 995, 'humidity': 84, 'dew_point': 281.62, 'clouds': 100, 'visibility': 7000, 'wind_speed': 12, 'wind_deg': 240, 'wind_gust': 22, 'weather': [{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.25}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1545490800, 'sunrise': 1545464923, 'sunset': 1545492543, 'temp': 282.89, 'feels_like': 279.7, 'pressure': 1014, 'humidity': 87, 'dew_point': 280.83, 'clouds': 100, 'visibility': 10000, 'wind_speed': 7.2, 'wind_deg': 270, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1545577200, 'sunrise': 1545551349, 'sunset': 1545578975, 'temp': 280.72, 'feels_like': 279.51, 'pressure': 1013, 'humidity': 97, 'dew_point': 280.28, 'clouds': 100, 'visibility': 3600, 'wind_speed': 2, 'wind_deg': 360, 'wind_gust': 7, 'weather': [{'id': 301, 'main': 'Drizzle', 'description': 'drizzle', 'icon': '09d'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.51}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1545663600, 'sunrise': 1545637772, 'sunset': 1545665410, 'temp': 280.89, 'feels_like': 280.89, 'pressure': 1031, 'humidity': 80, 'dew_point': 277.66, 'clouds': 100, 'visibility': 10000, 'wind_speed': 1.03, 'wind_deg': 300, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1545750000, 'sunrise': 1545724191, 'sunset': 1545751848, 'temp': 280.57, 'feels_like': 277.06, 'pressure': 1032, 'humidity': 77, 'dew_point': 276.81, 'clouds': 100, 'visibility': 10000, 'wind_speed': 6.17, 'wind_deg': 230, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1545836400, 'sunrise': 1545810607, 'sunset': 1545838290, 'temp': 279.47, 'feels_like': 276.31, 'pressure': 1028, 'humidity': 91, 'dew_point': 278.11, 'clouds': 100, 'visibility': 10000, 'wind_speed': 4.63, 'wind_deg': 200, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1545922800, 'sunrise': 1545897019, 'sunset': 1545924735, 'temp': 277.97, 'feels_like': 276.25, 'pressure': 1023, 'humidity': 81, 'dew_point': 274.99, 'clouds': 100, 'visibility': 10000, 'wind_speed': 2.06, 'wind_deg': 170, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1546009200, 'sunrise': 1545983428, 'sunset': 1546011183, 'temp': 279.48, 'feels_like': 277.57, 'pressure': 1027, 'humidity': 93, 'dew_point': 278.43, 'clouds': 100, 'visibility': 7000, 'wind_speed': 2.57, 'wind_deg': 170, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1546095600, 'sunrise': 1546069834, 'sunset': 1546097635, 'temp': 282.66, 'feels_like': 278.65, 'pressure': 1023, 'humidity': 95, 'dew_point': 281.9, 'clouds': 75, 'visibility': 10000, 'wind_speed': 10.29, 'wind_deg': 250, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.25}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1546182000, 'sunrise': 1546156236, 'sunset': 1546184089, 'temp': 282.29, 'feels_like': 279.3, 'pressure': 1031, 'humidity': 97, 'dew_point': 281.84, 'clouds': 100, 'visibility': 10000, 'wind_speed': 6, 'wind_deg': 260, 'wind_gust': 10, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1546268400, 'sunrise': 1546242634, 'sunset': 1546270547, 'temp': 282.59, 'feels_like': 280.04, 'pressure': 1033, 'humidity': 91, 'dew_point': 281.2, 'clouds': 100, 'visibility': 10000, 'wind_speed': 5, 'wind_deg': 260, 'wind_gust': 8, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1546354800, 'sunrise': 1546329029, 'sunset': 1546357007, 'temp': 281.22, 'feels_like': 277.11, 'pressure': 1029, 'humidity': 77, 'dew_point': 277.44, 'clouds': 75, 'visibility': 10000, 'wind_speed': 8.75, 'wind_deg': 320, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1546441200, 'sunrise': 1546415421, 'sunset': 1546443471, 'temp': 279.82, 'feels_like': 276.58, 'pressure': 1036, 'humidity': 71, 'dew_point': 274.94, 'clouds': 100, 'visibility': 10000, 'wind_speed': 5, 'wind_deg': 360, 'wind_gust': 10, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1546527600, 'sunrise': 1546501809, 'sunset': 1546529937, 'temp': 279.42, 'feels_like': 277.18, 'pressure': 1038, 'humidity': 79, 'dew_point': 276.05, 'clouds': 20, 'visibility': 10000, 'wind_speed': 3, 'wind_deg': 330, 'wind_gust': 8, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1546614000, 'sunrise': 1546588193, 'sunset': 1546616407, 'temp': 279.8, 'feels_like': 276.14, 'pressure': 1034, 'humidity': 82, 'dew_point': 276.95, 'clouds': 100, 'visibility': 10000, 'wind_speed': 6, 'wind_deg': 310, 'wind_gust': 9, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1546700400, 'sunrise': 1546674575, 'sunset': 1546702878, 'temp': 280.71, 'feels_like': 276.95, 'pressure': 1030, 'humidity': 87, 'dew_point': 278.69, 'clouds': 100, 'visibility': 8000, 'wind_speed': 7, 'wind_deg': 320, 'wind_gust': 11, 'weather': [{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1546786800, 'sunrise': 1546760953, 'sunset': 1546789353, 'temp': 280.26, 'feels_like': 277.83, 'pressure': 1031, 'humidity': 77, 'dew_point': 276.51, 'clouds': 100, 'visibility': 10000, 'wind_speed': 3.58, 'wind_deg': 104, 'wind_gust': 4.02, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1546873200, 'sunrise': 1546847327, 'sunset': 1546875830, 'temp': 281.37, 'feels_like': 277.45, 'pressure': 1025, 'humidity': 89, 'dew_point': 279.67, 'clouds': 40, 'visibility': 10000, 'wind_speed': 8.23, 'wind_deg': 230, 'weather': [{'id': 310, 'main': 'Drizzle', 'description': 'light intensity drizzle rain', 'icon': '09d'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.25}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1546959600, 'sunrise': 1546933698, 'sunset': 1546962310, 'temp': 280.88, 'feels_like': 275.95, 'pressure': 1015, 'humidity': 80, 'dew_point': 277.65, 'clouds': 40, 'visibility': 10000, 'wind_speed': 11.83, 'wind_deg': 320, 'wind_gust': 16.98, 'weather': [{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}], 'rain': {'1h': 0.76}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1547046000, 'sunrise': 1547020067, 'sunset': 1547048791, 'temp': 279.52, 'feels_like': 274.07, 'pressure': 1021, 'humidity': 69, 'dew_point': 274.26, 'clouds': 75, 'visibility': 10000, 'wind_speed': 12.07, 'wind_deg': 251, 'wind_gust': 12.07, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1547132400, 'sunrise': 1547106431, 'sunset': 1547135276, 'temp': 278.4, 'feels_like': 276.29, 'pressure': 1025, 'humidity': 80, 'dew_point': 275.24, 'clouds': 75, 'visibility': 10000, 'wind_speed': 2.57, 'wind_deg': 250, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.25}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1547218800, 'sunrise': 1547192793, 'sunset': 1547221762, 'temp': 281.25, 'feels_like': 277.43, 'pressure': 1024, 'humidity': 92, 'dew_point': 280.03, 'clouds': 40, 'visibility': 10000, 'wind_speed': 7.72, 'wind_deg': 330, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1547305200, 'sunrise': 1547279151, 'sunset': 1547308250, 'temp': 281.71, 'feels_like': 277.69, 'pressure': 1012, 'humidity': 90, 'dew_point': 280.17, 'clouds': 40, 'visibility': 10000, 'wind_speed': 9, 'wind_deg': 290, 'wind_gust': 14, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1547391600, 'sunrise': 1547365507, 'sunset': 1547394741, 'temp': 283.17, 'feels_like': 282.53, 'pressure': 1000, 'humidity': 88, 'dew_point': 281.28, 'clouds': 100, 'visibility': 10000, 'wind_speed': 12, 'wind_deg': 280, 'wind_gust': 17, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.25}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1547478000, 'sunrise': 1547451859, 'sunset': 1547481233, 'temp': 278.94, 'feels_like': 274.79, 'pressure': 1015, 'humidity': 77, 'dew_point': 275.23, 'clouds': 100, 'visibility': 10000, 'wind_speed': 6.69, 'wind_deg': 300, 'weather': [{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1547564400, 'sunrise': 1547538208, 'sunset': 1547567728, 'temp': 281.42, 'feels_like': 277.37, 'pressure': 1014, 'humidity': 86, 'dew_point': 279.22, 'clouds': 100, 'visibility': 10000, 'wind_speed': 8.75, 'wind_deg': 250, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1547650800, 'sunrise': 1547624555, 'sunset': 1547654224, 'temp': 279.06, 'feels_like': 274.44, 'pressure': 1001, 'humidity': 93, 'dew_point': 278.02, 'clouds': 100, 'visibility': 9000, 'wind_speed': 8.23, 'wind_deg': 200, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'rain': {'1h': 0.51}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1547737200, 'sunrise': 1547710898, 'sunset': 1547740721, 'temp': 277.15, 'feels_like': 272.92, 'pressure': 1002, 'humidity': 85, 'dew_point': 274.86, 'clouds': 100, 'visibility': 10000, 'wind_speed': 5.66, 'wind_deg': 280, 'weather': [{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}], 'rain': {'1h': 0.1}}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1547823600, 'sunrise': 1547797239, 'sunset': 1547827221, 'temp': 276.75, 'feels_like': 273.91, 'pressure': 1017, 'humidity': 82, 'dew_point': 273.97, 'clouds': 100, 'visibility': 10000, 'wind_speed': 3.09, 'wind_deg': 180, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1547910000, 'sunrise': 1547883577, 'sunset': 1547913721, 'temp': 275.52, 'feels_like': 271.12, 'pressure': 1014, 'humidity': 74, 'dew_point': 271.58, 'clouds': 100, 'visibility': 10000, 'wind_speed': 5.14, 'wind_deg': 120, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1547996400, 'sunrise': 1547969912, 'sunset': 1548000223, 'temp': 274.97, 'feels_like': 271.84, 'pressure': 1019, 'humidity': 68, 'dew_point': 270.1, 'clouds': 0, 'visibility': 10000, 'wind_speed': 3, 'wind_deg': 60, 'wind_gust': 5, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1548082800, 'sunrise': 1548056244, 'sunset': 1548086727, 'temp': 278.43, 'feels_like': 275.59, 'pressure': 1020, 'humidity': 79, 'dew_point': 275.09, 'clouds': 100, 'visibility': 10000, 'wind_speed': 3.6, 'wind_deg': 260, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]}"
52.378,4.8971,Europe/Amsterdam,3600,"{'dt': 1548169200, 'sunrise': 1548142574, 'sunset': 1548173231, 'temp': 272.22, 'feels_like': 266.43, 'pressure': 999, 'humidity': 96, 'dew_point': 271.73, 'clouds': 100, 'visibility': 4300, 'wind_speed': 6.17, 'wind_deg': 170, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]}"
