lat,lon,timezone,timezone_offset,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,snow,wind_gust,rain,weather_id,weather_main,weather_description,weather_icon,month,year,week,fahrenheit,celsius,kelvin
52.378,4.8971,Europe/Amsterdam,3600,2017-01-01 15:00:00,1483257025,1483285040,274.7,270.1,1016,98,274.42,100,2400.0,5.14,190,{'1h': 0.11},,,300,Drizzle,light intensity drizzle,09d,1,2017,52,34.78999999999991,1.5500000000000114,274.7
52.378,4.8971,Europe/Amsterdam,3600,2017-01-02 15:00:00,1483343415,1483371505,278.17,275.61,1024,81,275.19,40,10000.0,3.09,300,,,,802,Clouds,scattered clouds,03d,1,2017,1,41.036,5.020000000000039,278.17
52.378,4.8971,Europe/Amsterdam,3600,2017-01-03 15:00:00,1483429801,1483457973,279.37,274.62,1020,85,277.04,100,10000.0,9.0,270,,13.0,{'1h': 0.15},500,Rain,light rain,10d,1,2017,1,43.19599999999997,6.220000000000027,279.37
52.378,4.8971,Europe/Amsterdam,3600,2017-01-04 15:00:00,1483516184,1483544443,279.18,274.1,1017,62,272.54,75,10000.0,10.0,330,,18.0,,803,Clouds,broken clouds,04d,1,2017,1,42.853999999999985,6.03000000000003,279.18
52.378,4.8971,Europe/Amsterdam,3600,2017-01-05 15:00:00,1483602564,1483630916,274.78,270.79,1035,68,269.94,0,10000.0,4.12,50,,,,800,Clear,clear sky,01d,1,2017,1,34.93399999999991,1.6299999999999955,274.78
52.378,4.8971,Europe/Amsterdam,3600,2017-01-06 15:00:00,1483688940,1483717392,272.58,268.08,1038,73,268.83,40,10000.0,4.12,180,,,,802,Clouds,scattered clouds,03d,1,2017,1,30.973999999999933,-0.5699999999999932,272.58
52.378,4.8971,Europe/Amsterdam,3600,2017-01-07 15:00:00,1483775313,1483803871,276.33,273.4,1029,96,275.75,75,1200.0,3.09,190,,,,300,Drizzle,light intensity drizzle,09d,1,2017,1,37.72399999999993,3.180000000000007,276.33
52.378,4.8971,Europe/Amsterdam,3600,2017-01-08 15:00:00,1483861683,1483890351,278.29,278.29,1031,79,274.95,100,10000.0,1.03,0,,,,804,Clouds,overcast clouds,04d,1,2017,1,41.25200000000001,5.140000000000043,278.29
52.378,4.8971,Europe/Amsterdam,3600,2017-01-09 15:00:00,1483948049,1483976834,278.93,274.67,1017,99,278.79,100,1100.0,7.0,190,,9.0,,701,Mist,mist,50d,1,2017,2,42.40399999999994,5.78000000000003,278.93
52.378,4.8971,Europe/Amsterdam,3600,2017-01-10 15:00:00,1484034412,1484063320,279.28,277.01,1009,89,277.61,40,10000.0,3.0,230,,6.0,,802,Clouds,scattered clouds,03d,1,2017,2,43.03399999999988,6.1299999999999955,279.28
52.378,4.8971,Europe/Amsterdam,3600,2017-01-11 15:00:00,1484120772,1484149807,281.03,276.33,1004,70,275.9,40,10000.0,11.0,280,,20.0,,802,Clouds,scattered clouds,03d,1,2017,2,46.18399999999991,7.8799999999999955,281.03
52.378,4.8971,Europe/Amsterdam,3600,2017-01-12 15:00:00,1484207129,1484236297,278.56,275.51,1001,90,277.05,40,10000.0,4.0,230,,14.0,{'1h': 0.52},500,Rain,light rain,10d,1,2017,2,41.738,5.410000000000025,278.56
52.378,4.8971,Europe/Amsterdam,3600,2017-01-13 15:00:00,1484293483,1484322788,276.34,270.89,999,90,274.86,75,10000.0,8.23,260,,,{'1h': 0.36},520,Rain,light intensity shower rain,09d,1,2017,2,37.74199999999996,3.1899999999999977,276.34
52.378,4.8971,Europe/Amsterdam,3600,2017-01-14 15:00:00,1484379833,1484409282,276.66,270.83,1013,70,271.88,40,10000.0,9.77,330,,14.92,,520,Rain,light intensity shower rain,09d,1,2017,2,38.317999999999984,3.5100000000000477,276.66
52.378,4.8971,Europe/Amsterdam,3600,2017-01-15 15:00:00,1484466181,1484495777,276.28,274.27,1020,91,274.96,100,10000.0,2.06,180,,,,804,Clouds,overcast clouds,04d,1,2017,2,37.6339999999999,3.1299999999999955,276.28
52.378,4.8971,Europe/Amsterdam,3600,2017-01-16 15:00:00,1484552526,1484582274,273.24,269.27,1029,76,269.94,0,10000.0,3.6,90,,,,800,Clear,clear sky,01d,1,2017,3,32.16199999999998,0.09000000000003183,273.24
52.378,4.8971,Europe/Amsterdam,3600,2017-01-17 15:00:00,1484638868,1484668772,271.92,271.92,1038,80,269.26,11,,0.51,0,,,,801,Clouds,few clouds,02d,1,2017,3,29.786,-1.2299999999999613,271.92
52.378,4.8971,Europe/Amsterdam,3600,2017-01-18 15:00:00,1484725207,1484755272,271.89,271.89,1039,98,271.65,100,3000.0,1.03,110,,,,701,Mist,mist,50d,1,2017,3,29.731999999999914,-1.259999999999991,271.89
52.378,4.8971,Europe/Amsterdam,3600,2017-01-19 15:00:00,1484811544,1484841773,275.46,273.38,1037,50,266.9,0,10000.0,2.0,80,,7.0,,800,Clear,clear sky,01d,1,2017,3,36.15799999999996,2.3100000000000023,275.46
52.378,4.8971,Europe/Amsterdam,3600,2017-01-20 15:00:00,1484897877,1484928276,276.34,273.48,1035,53,268.31,100,10000.0,3.0,60,,5.0,,804,Clouds,overcast clouds,04d,1,2017,3,37.74199999999996,3.1899999999999977,276.34
52.378,4.8971,Europe/Amsterdam,3600,2017-01-21 15:00:00,1484984208,1485014780,276.96,274.23,1028,75,272.97,0,10000.0,3.0,60,,7.0,,800,Clear,clear sky,01d,1,2017,3,38.85799999999995,3.8100000000000023,276.96
52.378,4.8971,Europe/Amsterdam,3600,2017-01-22 15:00:00,1485070537,1485101286,276.47,273.57,1026,85,274.19,0,7000.0,3.09,280,,,,800,Clear,clear sky,01d,1,2017,3,37.976000000000056,3.32000000000005,276.47
52.378,4.8971,Europe/Amsterdam,3600,2017-01-23 15:00:00,1485156863,1485187792,276.07,272.72,1026,94,275.2,100,2300.0,3.6,180,,,,701,Mist,mist,50d,1,2017,4,37.25600000000003,2.920000000000016,276.07
52.378,4.8971,Europe/Amsterdam,3600,2017-01-24 15:00:00,1485243186,1485274299,274.89,272.72,1029,99,274.75,100,100.0,2.0,170,,5.0,,804,Clouds,overcast clouds,04d,1,2017,4,35.13199999999995,1.740000000000009,274.89
52.378,4.8971,Europe/Amsterdam,3600,2017-01-25 15:00:00,1485329507,1485360807,272.94,269.32,1029,81,270.41,100,5000.0,3.09,130,,,,701,Mist,mist,50d,1,2017,4,31.622000000000014,-0.20999999999997954,272.94
52.378,4.8971,Europe/Amsterdam,3600,2017-01-26 15:00:00,1485415826,1485447317,273.54,268.72,1022,74,269.88,0,10000.0,5.0,130,,7.0,,800,Clear,clear sky,01d,1,2017,4,32.702,0.3900000000000432,273.54
52.378,4.8971,Europe/Amsterdam,3600,2017-01-27 15:00:00,1485502142,1485533826,278.07,274.84,1016,74,273.83,20,10000.0,4.12,140,,,,801,Clouds,few clouds,02d,1,2017,4,40.855999999999995,4.920000000000016,278.07
52.378,4.8971,Europe/Amsterdam,3600,2017-01-28 15:00:00,1485588456,1485620337,281.33,278.46,1014,71,276.39,100,10000.0,5.0,170,,8.0,,804,Clouds,overcast clouds,04d,1,2017,4,46.72399999999993,8.180000000000007,281.33
52.378,4.8971,Europe/Amsterdam,3600,2017-01-29 15:00:00,1485674768,1485706848,278.88,275.34,1016,91,277.53,100,9000.0,5.14,200,,,,804,Clouds,overcast clouds,04d,1,2017,4,42.31400000000002,5.730000000000018,278.88
52.378,4.8971,Europe/Amsterdam,3600,2017-01-30 15:00:00,1485761077,1485793360,277.22,273.32,1010,88,275.41,100,10000.0,5.0,360,,9.0,,804,Clouds,overcast clouds,04d,1,2017,5,39.32600000000008,4.07000000000005,277.22
52.378,4.8971,Europe/Amsterdam,3600,2017-01-31 15:00:00,1485847385,1485879873,277.64,275.92,1017,82,274.84,100,10000.0,2.0,90,,5.0,,804,Clouds,overcast clouds,04d,1,2017,5,40.08199999999994,4.490000000000009,277.64
52.378,4.8971,Europe/Amsterdam,3600,2017-02-01 15:00:00,1485933690,1485966385,278.17,273.62,1010,79,274.84,100,10000.0,7.2,130,,,,804,Clouds,overcast clouds,04d,2,2017,5,41.036,5.020000000000039,278.17
52.378,4.8971,Europe/Amsterdam,3600,2017-02-02 15:00:00,1486019994,1486052899,284.18,283.32,1002,76,280.12,100,10000.0,7.2,150,,,,804,Clouds,overcast clouds,04d,2,2017,5,51.853999999999985,11.03000000000003,284.18
52.378,4.8971,Europe/Amsterdam,3600,2017-02-03 15:00:00,1486106295,1486139412,283.1,281.55,1001,81,280.0,100,10000.0,3.09,160,,,,804,Clouds,overcast clouds,04d,2,2017,5,49.910000000000025,9.950000000000045,283.1
52.378,4.8971,Europe/Amsterdam,3600,2017-02-04 15:00:00,1486192595,1486225926,280.26,277.82,998,81,277.22,20,10000.0,3.6,70,,,,801,Clouds,few clouds,02d,2,2017,5,44.798,7.110000000000014,280.26
52.378,4.8971,Europe/Amsterdam,3600,2017-02-05 15:00:00,1486278892,1486312440,279.68,277.49,1003,86,277.51,100,7000.0,3.0,10,,10.0,,804,Clouds,overcast clouds,04d,2,2017,5,43.75399999999996,6.53000000000003,279.68
52.378,4.8971,Europe/Amsterdam,3600,2017-02-06 15:00:00,1486365188,1486398954,279.37,277.88,1019,83,276.7,100,10000.0,2.06,140,,,,804,Clouds,overcast clouds,04d,2,2017,6,43.19599999999997,6.220000000000027,279.37
52.378,4.8971,Europe/Amsterdam,3600,2017-02-07 15:00:00,1486451482,1486485468,275.39,270.96,1016,94,274.53,100,2400.0,5.14,80,,,{'1h': 0.21},300,Drizzle,light intensity drizzle,09d,2,2017,6,36.031999999999925,2.240000000000009,275.39
52.378,4.8971,Europe/Amsterdam,3600,2017-02-08 15:00:00,1486537775,1486571983,272.86,266.45,1026,87,271.18,100,5650.0,8.0,59,,10.0,,701,Mist,mist,50d,2,2017,6,31.47800000000001,-0.2899999999999636,272.86
52.378,4.8971,Europe/Amsterdam,3600,2017-02-09 15:00:00,1486624066,1486658497,271.71,266.43,1027,81,269.2,100,6000.0,5.0,70,,9.0,,701,Mist,mist,50d,2,2017,6,29.40799999999996,-1.4399999999999977,271.71
52.378,4.8971,Europe/Amsterdam,3600,2017-02-10 15:00:00,1486710355,1486745011,271.72,267.85,1022,87,270.06,100,3000.0,3.09,70,,,,701,Mist,mist,50d,2,2017,6,29.4260000000001,-1.42999999999995,271.72
52.378,4.8971,Europe/Amsterdam,3600,2017-02-11 15:00:00,1486796642,1486831526,273.89,268.81,1021,86,271.98,100,3600.0,5.66,60,,,,701,Mist,mist,50d,2,2017,6,33.33199999999994,0.7400000000000091,273.89
52.378,4.8971,Europe/Amsterdam,3600,2017-02-12 15:00:00,1486882929,1486918040,274.94,269.89,1026,79,271.86,0,6000.0,6.17,80,,,,800,Clear,clear sky,01d,2,2017,6,35.22199999999998,1.7900000000000205,274.94
52.378,4.8971,Europe/Amsterdam,3600,2017-02-13 15:00:00,1486969213,1487004554,278.32,274.26,1028,69,273.11,0,9000.0,6.0,80,,10.0,,800,Clear,clear sky,01d,2,2017,7,41.30599999999998,5.170000000000016,278.32
52.378,4.8971,Europe/Amsterdam,3600,2017-02-14 15:00:00,1487055496,1487091068,281.31,279.45,1029,56,273.08,0,10000.0,3.0,130,,6.0,,800,Clear,clear sky,01d,2,2017,7,46.68799999999999,8.160000000000025,281.31
52.378,4.8971,Europe/Amsterdam,3600,2017-02-15 15:00:00,1487141778,1487177582,285.22,284.13,1030,63,278.4,1,10000.0,5.0,160,,6.0,,800,Clear,clear sky,01d,2,2017,7,53.726000000000056,12.07000000000005,285.22
52.378,4.8971,Europe/Amsterdam,3600,2017-02-16 15:00:00,1487228059,1487264095,280.76,277.02,1028,92,279.55,100,10000.0,7.0,250,,10.0,,804,Clouds,overcast clouds,04d,2,2017,7,45.698000000000036,7.610000000000014,280.76
52.378,4.8971,Europe/Amsterdam,3600,2017-02-17 15:00:00,1487314338,1487350609,280.42,277.8,1026,88,278.57,100,10000.0,4.0,310,,9.0,,804,Clouds,overcast clouds,04d,2,2017,7,45.08600000000001,7.270000000000039,280.42
52.378,4.8971,Europe/Amsterdam,3600,2017-02-18 15:00:00,1487400616,1487437122,281.61,279.26,1025,78,278.0,0,6000.0,4.0,190,,6.0,,800,Clear,clear sky,01d,2,2017,7,47.22800000000001,8.460000000000036,281.61
52.378,4.8971,Europe/Amsterdam,3600,2017-02-19 15:00:00,1487486893,1487523635,281.24,277.97,1020,82,278.36,100,10000.0,6.0,280,,9.0,,804,Clouds,overcast clouds,04d,2,2017,7,46.561999999999955,8.090000000000032,281.24
52.378,4.8971,Europe/Amsterdam,3600,2017-02-20 15:00:00,1487573168,1487610147,282.7,279.24,1013,92,281.47,100,8000.0,8.0,250,,13.0,,804,Clouds,overcast clouds,04d,2,2017,8,49.18999999999994,9.550000000000011,282.7
52.378,4.8971,Europe/Amsterdam,3600,2017-02-21 15:00:00,1487659443,1487696660,282.02,278.96,1014,72,277.25,0,10000.0,6.0,260,,9.0,,800,Clear,clear sky,01d,2,2017,8,47.96599999999995,8.870000000000005,282.02
52.378,4.8971,Europe/Amsterdam,3600,2017-02-22 15:00:00,1487745716,1487783172,281.02,278.08,1004,95,280.27,40,6000.0,5.0,250,,13.0,{'1h': 1.02},501,Rain,moderate rain,10d,2,2017,8,46.16599999999994,7.8700000000000045,281.02
52.378,4.8971,Europe/Amsterdam,3600,2017-02-23 15:00:00,1487831988,1487869684,281.9,276.39,985,66,275.91,100,10000.0,17.49,230,,24.69,{'1h': 0.31},500,Rain,light rain,10d,2,2017,8,47.74999999999994,8.75,281.9
52.378,4.8971,Europe/Amsterdam,3600,2017-02-24 15:00:00,1487918260,1487956195,279.64,275.94,1015,67,273.96,20,10000.0,6.0,300,,10.0,,801,Clouds,few clouds,02d,2,2017,8,43.68199999999996,6.490000000000009,279.64
52.378,4.8971,Europe/Amsterdam,3600,2017-02-25 15:00:00,1488004530,1488042706,280.51,275.8,1013,72,275.8,100,10000.0,10.29,210,,,,804,Clouds,overcast clouds,04d,2,2017,8,45.24799999999999,7.360000000000014,280.51
52.378,4.8971,Europe/Amsterdam,3600,2017-02-26 15:00:00,1488090799,1488129217,282.34,279.05,1007,93,281.27,100,10000.0,7.0,190,,12.0,,804,Clouds,overcast clouds,04d,2,2017,8,48.54199999999997,9.189999999999998,282.34
52.378,4.8971,Europe/Amsterdam,3600,2017-02-27 15:00:00,1488177068,1488215727,281.61,277.82,988,91,280.23,40,10000.0,8.0,150,,13.0,{'1h': 0.42},500,Rain,light rain,10d,2,2017,9,47.22800000000001,8.460000000000036,281.61
52.378,4.8971,Europe/Amsterdam,3600,2017-02-28 15:00:00,1488263335,1488302237,278.24,273.53,988,80,275.08,75,10000.0,7.72,240,,,{'1h': 0.12},500,Rain,light rain,10d,2,2017,9,41.16199999999998,5.090000000000032,278.24
52.378,4.8971,Europe/Amsterdam,3600,2017-03-01 15:00:00,1488349602,1488388747,280.78,277.04,999,70,275.66,100,10000.0,7.0,220,,11.0,,804,Clouds,overcast clouds,04d,3,2017,9,45.73399999999987,7.6299999999999955,280.78
52.378,4.8971,Europe/Amsterdam,3600,2017-03-02 15:00:00,1488435868,1488475256,280.37,275.93,1009,79,276.98,100,10000.0,9.0,260,,16.0,{'1h': 0.15},500,Rain,light rain,10d,3,2017,9,44.99599999999998,7.220000000000027,280.37
52.378,4.8971,Europe/Amsterdam,3600,2017-03-03 15:00:00,1488522134,1488561765,280.76,277.12,1000,80,277.54,100,10000.0,6.69,130,,,{'1h': 0.43},500,Rain,light rain,10d,3,2017,9,45.698000000000036,7.610000000000014,280.76
52.378,4.8971,Europe/Amsterdam,3600,2017-03-04 15:00:00,1488608398,1488648274,284.14,283.49,991,84,281.54,75,10000.0,5.0,240,,11.0,,803,Clouds,broken clouds,04d,3,2017,9,51.781999999999925,10.990000000000009,284.14
52.378,4.8971,Europe/Amsterdam,3600,2017-03-05 15:00:00,1488694662,1488734782,280.24,276.04,993,88,278.39,75,10000.0,8.0,160,,15.0,{'1h': 0.58},500,Rain,light rain,10d,3,2017,9,44.761999999999944,7.090000000000032,280.24
52.378,4.8971,Europe/Amsterdam,3600,2017-03-06 15:00:00,1488780926,1488821290,281.12,279.17,1001,71,276.19,40,10000.0,3.09,360,,,{'1h': 0.12},521,Rain,shower rain,09d,3,2017,10,46.34599999999995,7.970000000000027,281.12
52.378,4.8971,Europe/Amsterdam,3600,2017-03-07 15:00:00,1488867188,1488907798,280.47,276.99,1016,77,276.71,75,10000.0,6.0,300,,8.0,,803,Clouds,broken clouds,04d,3,2017,10,45.1760000000001,7.32000000000005,280.47
52.378,4.8971,Europe/Amsterdam,3600,2017-03-08 15:00:00,1488953451,1488994305,282.0,278.27,1010,94,281.09,100,10000.0,8.23,270,,,{'1h': 0.68},500,Rain,light rain,10d,3,2017,10,47.93000000000001,8.850000000000023,282.0
52.378,4.8971,Europe/Amsterdam,3600,2017-03-09 15:00:00,1489039712,1489080812,283.23,281.99,1018,65,276.96,0,10000.0,12.0,300,,18.0,,800,Clear,clear sky,01d,3,2017,10,50.144000000000005,10.080000000000041,283.23
52.378,4.8971,Europe/Amsterdam,3600,2017-03-10 15:00:00,1489125974,1489167319,283.22,281.67,1027,53,274.08,100,10000.0,3.09,140,,,,804,Clouds,overcast clouds,04d,3,2017,10,50.12600000000009,10.07000000000005,283.22
52.378,4.8971,Europe/Amsterdam,3600,2017-03-11 15:00:00,1489212234,1489253826,284.29,282.84,1020,53,275.08,0,10000.0,2.57,110,,,,800,Clear,clear sky,01d,3,2017,10,52.05200000000002,11.140000000000043,284.29
52.378,4.8971,Europe/Amsterdam,3600,2017-03-12 15:00:00,1489298495,1489340332,286.36,284.91,1014,45,274.7,0,10000.0,3.09,140,,,,800,Clear,clear sky,01d,3,2017,10,55.77800000000008,13.210000000000036,286.36
52.378,4.8971,Europe/Amsterdam,3600,2017-03-13 15:00:00,1489384755,1489426838,283.1,280.68,1028,75,278.88,56,10000.0,5.0,300,,8.0,,803,Clouds,broken clouds,04d,3,2017,11,49.910000000000025,9.950000000000045,283.1
52.378,4.8971,Europe/Amsterdam,3600,2017-03-14 15:00:00,1489471014,1489513344,281.9,277.94,1031,92,280.67,100,5000.0,9.0,270,,11.0,,701,Mist,mist,50d,3,2017,11,47.74999999999994,8.75,281.9
52.378,4.8971,Europe/Amsterdam,3600,2017-03-15 15:00:00,1489557274,1489599849,284.7,283.19,1031,49,274.36,40,10000.0,4.0,270,,8.0,,802,Clouds,scattered clouds,03d,3,2017,11,52.78999999999991,11.550000000000011,284.7
52.378,4.8971,Europe/Amsterdam,3600,2017-03-16 15:00:00,1489643533,1489686355,287.98,287.03,1020,58,279.8,0,10000.0,7.2,210,,,,800,Clear,clear sky,01d,3,2017,11,58.69400000000002,14.830000000000041,287.98
52.378,4.8971,Europe/Amsterdam,3600,2017-03-17 15:00:00,1489729792,1489772860,281.59,277.3,1014,63,274.96,40,10000.0,10.0,250,,15.0,,802,Clouds,scattered clouds,03d,3,2017,11,47.19199999999995,8.439999999999998,281.59
52.378,4.8971,Europe/Amsterdam,3600,2017-03-18 15:00:00,1489816050,1489859364,281.98,280.26,1008,93,280.91,40,10000.0,3.0,280,,8.0,{'1h': 0.44},500,Rain,light rain,10d,3,2017,11,47.894000000000005,8.830000000000041,281.98
52.378,4.8971,Europe/Amsterdam,3600,2017-03-19 15:00:00,1489902309,1489945869,284.41,283.5,1005,73,279.75,100,10000.0,11.83,250,,16.98,,804,Clouds,overcast clouds,04d,3,2017,11,52.26799999999997,11.260000000000048,284.41
52.378,4.8971,Europe/Amsterdam,3600,2017-03-20 15:00:00,1489988567,1490032374,283.56,282.9,1002,86,281.32,100,10000.0,12.0,230,,18.0,,300,Drizzle,light intensity drizzle,09d,3,2017,12,50.738,10.410000000000025,283.56
52.378,4.8971,Europe/Amsterdam,3600,2017-03-21 15:00:00,1490074825,1490118878,281.41,277.56,1010,55,272.94,40,10000.0,8.0,250,,13.0,,802,Clouds,scattered clouds,03d,3,2017,12,46.867999999999995,8.260000000000048,281.41
52.378,4.8971,Europe/Amsterdam,3600,2017-03-22 15:00:00,1490161083,1490205382,283.91,282.22,1012,45,272.55,100,10000.0,7.0,150,,12.0,,804,Clouds,overcast clouds,04d,3,2017,12,51.367999999999995,10.760000000000048,283.91
52.378,4.8971,Europe/Amsterdam,3600,2017-03-23 15:00:00,1490247341,1490291887,285.27,284.08,1017,59,277.51,20,10000.0,7.72,50,,,,801,Clouds,few clouds,02d,3,2017,12,53.815999999999974,12.120000000000005,285.27
52.378,4.8971,Europe/Amsterdam,3600,2017-03-24 15:00:00,1490333600,1490378391,285.37,283.98,1030,51,275.54,0,10000.0,9.0,50,,13.0,,800,Clear,clear sky,01d,3,2017,12,53.995999999999924,12.220000000000027,285.37
52.378,4.8971,Europe/Amsterdam,3600,2017-03-25 15:00:00,1490419858,1490464894,285.04,283.22,1028,36,270.77,0,10000.0,7.2,40,,,,800,Clear,clear sky,01d,3,2017,12,53.40199999999999,11.890000000000043,285.04
52.378,4.8971,Europe/Amsterdam,7200,2017-03-26 14:00:00,1490506116,1490551398,284.63,283.79,1025,75,280.36,0,10000.0,5.66,40,,,,800,Clear,clear sky,01d,3,2017,12,52.664000000000044,11.480000000000018,284.63
52.378,4.8971,Europe/Amsterdam,7200,2017-03-27 14:00:00,1490592374,1490637902,289.1,287.66,1022,35,273.67,0,10000.0,4.12,150,,,,800,Clear,clear sky,01d,3,2017,13,60.70999999999998,15.950000000000045,289.1
52.378,4.8971,Europe/Amsterdam,7200,2017-03-28 14:00:00,1490678633,1490724406,290.02,288.86,1020,42,277.04,0,10000.0,6.0,260,,8.0,,800,Clear,clear sky,01d,3,2017,13,62.36599999999993,16.870000000000005,290.02
52.378,4.8971,Europe/Amsterdam,7200,2017-03-29 14:00:00,1490764891,1490810910,285.86,285.14,1023,75,281.55,100,10000.0,9.0,250,,14.0,,804,Clouds,overcast clouds,04d,3,2017,13,54.877999999999986,12.710000000000036,285.86
52.378,4.8971,Europe/Amsterdam,7200,2017-03-30 14:00:00,1490851150,1490897413,292.26,291.51,1021,49,281.31,75,10000.0,7.0,200,,9.0,,803,Clouds,broken clouds,04d,3,2017,13,66.39799999999997,19.110000000000014,292.26
52.378,4.8971,Europe/Amsterdam,7200,2017-03-31 14:00:00,1490937409,1490983917,289.47,288.83,1011,64,282.65,100,10000.0,10.0,250,,15.0,,804,Clouds,overcast clouds,04d,3,2017,13,61.37600000000003,16.32000000000005,289.47
52.378,4.8971,Europe/Amsterdam,7200,2017-04-01 14:00:00,1491023669,1491070421,285.25,284.34,1011,70,279.95,20,10000.0,4.63,270,,,{'1h': 0.15},500,Rain,light rain,10d,4,2017,13,53.78000000000003,12.100000000000023,285.25
52.378,4.8971,Europe/Amsterdam,7200,2017-04-02 14:00:00,1491109929,1491156924,286.35,285.4,1021,64,279.7,20,10000.0,5.14,300,,,,801,Clouds,few clouds,02d,4,2017,13,55.76000000000005,13.200000000000045,286.35
52.378,4.8971,Europe/Amsterdam,7200,2017-04-03 14:00:00,1491196189,1491243428,284.64,283.72,1027,72,279.77,100,10000.0,2.0,210,,4.0,,804,Clouds,overcast clouds,04d,4,2017,14,52.68199999999996,11.490000000000009,284.64
52.378,4.8971,Europe/Amsterdam,7200,2017-04-04 14:00:00,1491282449,1491329932,287.11,285.95,1024,53,277.69,75,10000.0,4.0,310,,6.0,,803,Clouds,broken clouds,04d,4,2017,14,57.127999999999986,13.960000000000036,287.11
52.378,4.8971,Europe/Amsterdam,7200,2017-04-05 14:00:00,1491368710,1491416435,283.29,282.0,1027,63,276.57,100,10000.0,8.0,320,,10.0,,804,Clouds,overcast clouds,04d,4,2017,14,50.25200000000001,10.140000000000043,283.29
52.378,4.8971,Europe/Amsterdam,7200,2017-04-06 14:00:00,1491454971,1491502939,283.01,280.33,1029,65,276.75,100,10000.0,5.66,310,,,,804,Clouds,overcast clouds,04d,4,2017,14,49.74799999999999,9.860000000000014,283.01
52.378,4.8971,Europe/Amsterdam,7200,2017-04-07 14:00:00,1491541233,1491589443,285.57,284.51,1025,63,278.73,100,10000.0,6.0,300,,9.0,,804,Clouds,overcast clouds,04d,4,2017,14,54.35600000000005,12.420000000000016,285.57
52.378,4.8971,Europe/Amsterdam,7200,2017-04-08 14:00:00,1491627495,1491675947,285.49,284.16,1024,53,276.19,20,10000.0,1.54,330,,,,801,Clouds,few clouds,02d,4,2017,14,54.21199999999993,12.340000000000032,285.49
52.378,4.8971,Europe/Amsterdam,7200,2017-04-09 14:00:00,1491713758,1491762451,291.75,290.81,1021,44,279.27,0,10000.0,4.12,170,,,,800,Clear,clear sky,01d,4,2017,14,65.47999999999996,18.600000000000023,291.75
52.378,4.8971,Europe/Amsterdam,7200,2017-04-10 14:00:00,1491800021,1491848955,283.73,282.57,1024,66,277.65,40,10000.0,8.0,300,,11.0,,802,Clouds,scattered clouds,03d,4,2017,15,51.04400000000004,10.580000000000041,283.73
52.378,4.8971,Europe/Amsterdam,7200,2017-04-11 14:00:00,1491886285,1491935459,284.75,283.56,1025,61,277.49,40,10000.0,7.0,280,,11.0,,802,Clouds,scattered clouds,03d,4,2017,15,52.87999999999994,11.600000000000023,284.75
52.378,4.8971,Europe/Amsterdam,7200,2017-04-12 14:00:00,1491972550,1492021963,282.74,278.98,1014,77,278.91,100,10000.0,9.26,250,,,{'1h': 0.52},500,Rain,light rain,10d,4,2017,15,49.261999999999944,9.590000000000032,282.74
52.378,4.8971,Europe/Amsterdam,7200,2017-04-13 14:00:00,1492058815,1492108467,283.69,282.39,1016,61,276.49,20,10000.0,7.2,280,,,,801,Clouds,few clouds,02d,4,2017,15,50.97199999999998,10.54000000000002,283.69
52.378,4.8971,Europe/Amsterdam,7200,2017-04-14 14:00:00,1492145081,1492194971,284.35,282.78,1015,48,273.76,20,10000.0,7.2,270,,,,801,Clouds,few clouds,02d,4,2017,15,52.160000000000025,11.200000000000045,284.35
52.378,4.8971,Europe/Amsterdam,7200,2017-04-15 14:00:00,1492231348,1492281475,282.7,278.93,1016,65,276.45,75,10000.0,9.26,290,,,,803,Clouds,broken clouds,04d,4,2017,15,49.18999999999994,9.550000000000011,282.7
52.378,4.8971,Europe/Amsterdam,7200,2017-04-16 14:00:00,1492317615,1492367980,282.48,278.95,1020,72,277.7,75,10000.0,8.0,300,,11.0,{'1h': 0.26},500,Rain,light rain,10d,4,2017,15,48.79400000000004,9.330000000000041,282.48
52.378,4.8971,Europe/Amsterdam,7200,2017-04-17 14:00:00,1492403884,1492454484,282.19,278.32,1021,56,273.89,40,10000.0,9.0,330,,14.0,,802,Clouds,scattered clouds,03d,4,2017,16,48.27199999999999,9.04000000000002,282.19
52.378,4.8971,Europe/Amsterdam,7200,2017-04-18 14:00:00,1492490153,1492540988,282.3,279.0,1028,58,274.48,40,10000.0,7.0,60,,9.0,{'1h': 0.11},500,Rain,light rain,10d,4,2017,16,48.47000000000003,9.150000000000034,282.3
52.378,4.8971,Europe/Amsterdam,7200,2017-04-19 14:00:00,1492576423,1492627493,281.02,278.08,1037,44,269.95,40,10000.0,5.0,60,,8.0,,802,Clouds,scattered clouds,03d,4,2017,16,46.16599999999994,7.8700000000000045,281.02
52.378,4.8971,Europe/Amsterdam,7200,2017-04-20 14:00:00,1492662694,1492713997,284.15,282.66,1035,52,274.68,20,10000.0,6.0,260,,9.0,,801,Clouds,few clouds,02d,4,2017,16,51.799999999999955,11.0,284.15
52.378,4.8971,Europe/Amsterdam,7200,2017-04-21 14:00:00,1492748966,1492800502,285.32,284.47,1028,72,280.43,100,10000.0,7.0,280,,10.0,,804,Clouds,overcast clouds,04d,4,2017,16,53.906000000000006,12.170000000000016,285.32
